id	enabled	display_context	source	donor	prefix	replacement	display_basis	source_ref	donor_ref	mode	capacity	transform	arguments	reference_refs	parent_mapping_id
T1807	1	Command Chart > character move name	<r符彩脚|ふさいきゃく>	Plate Coloring Kick			e2e:movesets	NA2_SLPS@0x47EE70	NUN5_TEXTENG@0xE5F0	slot	32				
T1808	1	Command Chart > character move name	<r枯秋葉|かれあきば>	Withered Fall Leaves			e2e:movesets	NA2_SLPS@0x47EE90	NUN5_TEXTENG@0xE610	slot	32				
T1809	1	Command Chart > character move name	<r牡丹雪|ぼたんゆき>	Peony Snowflakes			e2e:movesets	NA2_SLPS@0x47EEB0	NUN5_TEXTENG@0xE630	slot	32				
T1810	1	Command Chart > character move name	<r華天頂|かてんちょう>	Floral Peek			e2e:movesets	NA2_SLPS@0x47EED0	NUN5_TEXTENG@0xE648	slot	32				
T1811	1	Command Chart > character move name	<r陀演呂迦|だえんろか>	Daenroka			e2e:movesets	NA2_SLPS@0x484730	NUN5_TEXTENG@0xE718	slot	32				
T1812	1	Command Chart > character move name	<r邪蛇蜿蜒|じゃじゃえんえん>	Slithering Snakes			e2e:movesets	NA2_SLPS@0x484750	NUN5_TEXTENG@0xE730	slot	32				
T1813	1	Command Chart > character move name	<r襲蛇|しゅうだ>	Snake Attack			e2e:movesets	NA2_SLPS@0x484770	NUN5_TEXTENG@0xE748	slot	24				
T1814	1	Command Chart > character move name	<r筋緒|すじお>	Beauty Snake			e2e:movesets	NA2_SLPS@0x484788	NUN5_TEXTENG@0xE758	slot	24				
T1815	1	Command Chart > character move name	<r蒼大傷|あおだいしょう>	Rat Snake			e2e:movesets	NA2_SLPS@0x4847A0	NUN5_TEXTENG@0xE768	slot	32				
T1816	1	Command Chart > character move name	<r平朽|ひらくち>	Pit Viper			e2e:movesets	NA2_SLPS@0x4847C0	NUN5_TEXTENG@0xE778	slot	32				
T1817	1	Command Chart > character move name	<r赤斑|あかまだら>	Red Banded Snake			e2e:movesets	NA2_SLPS@0x4847E0	NUN5_TEXTENG@0xE790	slot	32				
T1818	1	Command Chart > character move name	<r山渦牙肢|やまかがし>	Tiger Keelback			e2e:movesets	NA2_SLPS@0x484800	NUN5_TEXTENG@0xE7A8	slot	32				
T1819	1	Command Chart > character move name	<r地潜|じむぐり>	Burrow			e2e:movesets	NA2_SLPS@0x484820	NUN5_SLES@0x5141F8	slot	32				
T1820	1	Command Chart > character move name	<r鎌首|かまくび>	Sickle Neck			e2e:movesets	NA2_SLPS@0x484840	NUN5_TEXTENG@0xE7B8	slot	32				
T1821	1	Command Chart > character move name	<r潜影多蛇手|せんえいたじゃしゅ>・<r仰|ぎょう>	Multiple Hidden Shadow Snake Hands: Sky			e2e:movesets	NA2_SLPS@0x484860	NUN5_TEXTENG@0xE7D0	slot	48				
T1822	1	Command Chart > character move name	<r覇畏|はい>	Cobra			e2e:movesets	NA2_SLPS@0x484890	NUN5_SLES@0x514200	slot	16				
T1823	1	Command Chart > character move name	<r刃舞|はぶ>	Sword Dance			e2e:movesets	NA2_SLPS@0x4848A0	NUN5_TEXTENG@0xE7F8	slot	16				
T1824	1	Command Chart > character move name	<r飛刃狩|ひばかり>	Flying Hunter			e2e:movesets	NA2_SLPS@0x4848B0	NUN5_TEXTENG@0xE808	slot	32				
T1825	1	Command Chart > character move name	チャクラ<r解剖刀|メス>・<r惨|ざん>	Chakra Dissection: Three			e2e:movesets	NA2_SLPS@0x489C60	NUN5_TEXTENG@0xE8E0	slot	48				
T1826	1	Command Chart > character move name	<r死魂|しこん>の<r術|じゅつ>	Dead Soul Jutsu			e2e:movesets	NA2_SLPS@0x489C90	NUN5_TEXTENG@0x48B0	slot	32				
T1827	1	Command Chart > character move name	<r痲錘|ますい>	Anesthesia Weight			e2e:movesets	NA2_SLPS@0x489CB0	NUN5_TEXTENG@0xE900	slot	16			NA2_SLPS@0x48A5B8	
T1828	1	Command Chart > character move name	<r穿刺|せんし>	Puncture			e2e:movesets	NA2_SLPS@0x489CC0	NUN5_TEXTENG@0xE918	slot	16				
T1829	1	Command Chart > character move name	<r臨蹴|りんじゅう>	Critical Kick			e2e:movesets	NA2_SLPS@0x489CD0	NUN5_TEXTENG@0xE928	slot	32				
T1830	1	Command Chart > character move name	<r心刹|しんさつ>	Instant Soul			e2e:movesets	NA2_SLPS@0x489CF0	NUN5_TEXTENG@0xE938	slot	24				
T1831	1	Command Chart > character move name	<r冴侵|ごしん>	Incursion of Clarity			e2e:movesets	NA2_SLPS@0x489D08	NUN5_TEXTENG@0xE950	slot	16			NA2_SLPS@0x48A75C	
T1832	1	Command Chart > character move name	<r陀撲|だぼく>	Fierce Blow			e2e:movesets	NA2_SLPS@0x489D18	NUN5_TEXTENG@0xE968	slot	24				
T1833	1	Command Chart > character move name	<r骨刹|こっせつ>	Instant Bone			e2e:movesets	NA2_SLPS@0x489D30	NUN5_TEXTENG@0xE978	slot	24				
T1834	1	Command Chart > character move name	<r棄涜|きとく>	Abandoned Dishonor			e2e:movesets	NA2_SLPS@0x489D48	NUN5_TEXTENG@0xE990	slot	24				
T1835	1	Command Chart > character move name	<r回亡|かいぼう>	Reformed Death			e2e:movesets	NA2_SLPS@0x489D60	NUN5_TEXTENG@0xE9A8	slot	24				
T1836	1	Command Chart > character move name	<r葬戯|そうぎ>	Burial Game			e2e:movesets	NA2_SLPS@0x489D78	NUN5_TEXTENG@0xE9B8	slot	24				
T1837	1	Command Chart > character move name	<r決刹|けっさつ>	Decisive Instant			e2e:movesets	NA2_SLPS@0x489D90	NUN5_TEXTENG@0xE9D0	slot	32				
T1838	1	Command Chart > character move name	<r切葬|けっそう>	Cutting Burial			e2e:movesets	NA2_SLPS@0x489DB0	NUN5_TEXTENG@0xE9E8	slot	32				
T1839	1	Command Chart > character move name	<r木遁|もくとん>・<r完拿|かんな>	Wood Style: Total Capture 			e2e:movesets	NA2_SLPS@0x48F290	NUN5_TEXTENG@0xEAB0	slot	48				
T1840	1	Command Chart > character move name	<r木遁|もくとん>・<r木鎚|こづち>	Wood Style: Wooden Hammer			e2e:movesets	NA2_SLPS@0x48F2C0	NUN5_TEXTENG@0xEAD0	slot	48				
T1841	1	Command Chart > character move name	<r三連巨木柱|さんれんきょぼくちゅう>	Three Giant Pillars			e2e:movesets	NA2_SLPS@0x48F2F0	NUN5_TEXTENG@0xEAF0	slot	48				
T1842	1	Command Chart > character move name	<r木連撃柱|もくれんげきちゅう>	Repeating Wooden Pillars			e2e:movesets	NA2_SLPS@0x48F320	NUN5_TEXTENG@0xEB10	slot	32				
T1843	1	Command Chart > character move name	<r木遁|もくとん>・<r木錠壁|もくじょうへき>	Wood Style: Domed Wall			e2e:movesets	NA2_SLPS@0x48F340	NUN5_TEXTENG@0x3C20	slot	48				
T1844	1	Command Chart > character move name	<r閃裂斬|せんれつざん>	Bright Cutter			e2e:movesets	NA2_SLPS@0x48F370	NUN5_TEXTENG@0xEB30	slot	32				
T1845	1	Command Chart > character move name	<r木柱昇壁|もくちゅうしょうへき>	Climbing Pillar			e2e:movesets	NA2_SLPS@0x48F390	NUN5_TEXTENG@0xEB40	slot	48				
T1846	1	Command Chart > character move name	<r針連木柱|しれんもくちゅう>	Wooden Needle Pillar			e2e:movesets	NA2_SLPS@0x48F3C0	NUN5_TEXTENG@0xEB50	slot	32				
T1847	1	Command Chart > character move name	<r木分身|もくぶんしん>・<r蹴|しゅう>	Wood Clone: Kick			e2e:movesets	NA2_SLPS@0x48F3E0	NUN5_TEXTENG@0xEB70	slot	48				
T1848	1	Command Chart > character move name	<r四柱牢|しちゅうろう>の<r術|じゅつ>	Four-Pillars Prison Jutsu			e2e:movesets	NA2_SLPS@0x48F410	NUN5_TEXTENG@0xEB90	slot	48				
T1849	1	Command Chart > character move name	<r木突昇掌|もくとつしょうしょう>	Climbing Thrust Fist			e2e:movesets	NA2_SLPS@0x48F440	NUN5_TEXTENG@0xEBB0	slot	48				
T1850	1	Command Chart > character move name	<r落裂斬|らくれつざん>	Falling Cutter			e2e:movesets	NA2_SLPS@0x48F470	NUN5_TEXTENG@0xEBC8	slot	32				
T1851	1	Command Chart > character move name	<r激裂斬|げきれつざん>	Fierce Cutter			e2e:movesets	NA2_SLPS@0x48F490	NUN5_TEXTENG@0xEBD8	slot	32				
T1852	1	Command Chart > character move name	<r木突横掌|もくとつおうしょう>	Side Thrust Fist			e2e:movesets	NA2_SLPS@0x48F4B0	NUN5_TEXTENG@0xEBF0	slot	32				
T1853	1	Command Chart > character move name	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>	Ninja Art: Beast Scroll Replicas			e2e:movesets	NA2_SLPS@0x494C20	NUN5_TEXTENG@0x3100	slot	48				
T1854	1	Command Chart > character move name	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>　<r狛犬|こまいぬ>	Ninja Art: Beast Scroll Replicas @Wild Dog@ 			e2e:movesets	NA2_SLPS@0x494C50	NUN5_TEXTENG@0xECD0	slot	80
T1855	1	Command Chart > character move name	<r見返龍|みかえりりゅう>	Returning Dragon			e2e:movesets	NA2_SLPS@0x494CA0	NUN5_TEXTENG@0xED00	slot	32				
T1856	1	Command Chart > character move name	<r燕雀|えんじゃく>	Swallow			e2e:movesets	NA2_SLPS@0x494CC0	NUN5_SLES@0x514208	slot	32				
T1857	1	Command Chart > character move name	<r巴獅子|ともえじし>	Unyielding Lion			e2e:movesets	NA2_SLPS@0x494CE0	NUN5_TEXTENG@0xED20	slot	32				
T1858	1	Command Chart > character move name	<r開鳳凰|ひらきほうおう>	Open Phoenix			e2e:movesets	NA2_SLPS@0x494D00	NUN5_TEXTENG@0xED30	slot	32				
T1859	1	Command Chart > character move name	<r登燕雀|とうえんじゃく>	Climbing Sparrow			e2e:movesets	NA2_SLPS@0x494D20	NUN5_TEXTENG@0xED40	slot	32				
T1860	1	Command Chart > character move name	<r連獅子連鼠|れんじしれんそ>	Lions and Rats			e2e:movesets	NA2_SLPS@0x494D40	NUN5_TEXTENG@0xED58	slot	32				
T1861	1	Command Chart > character move name	<r連燕雀|れんえんじゃく>	Repeating Sparrows			e2e:movesets	NA2_SLPS@0x494D60	NUN5_TEXTENG@0xED70	slot	32				
T1862	1	Command Chart > character move name	<r破根|はね>	Root Breaker			e2e:movesets	NA2_SLPS@0x494D80	NUN5_TEXTENG@0xED88	slot	16				
T1863	1	Command Chart > character move name	<r飛鳳凰|ひほうおう>	Flying Phoenix			e2e:movesets	NA2_SLPS@0x494D90	NUN5_TEXTENG@0xED98	slot	24				
T1864	1	Command Chart > character move name	<r百舌|もず>	Hundred Tongues			e2e:movesets	NA2_SLPS@0x494DA8	NUN5_TEXTENG@0xEDB0	slot	16				
T1865	1	Command Chart > character move name	<r祓衣|はらい>	Mourning Garb			e2e:movesets	NA2_SLPS@0x494DB8	NUN5_TEXTENG@0xEDC0	slot	16				
T1866	1	Command Chart > character move name	<r雲雀|ひばり>	Skylark			e2e:movesets	NA2_SLPS@0x494DC8	NUN5_SLES@0x514210	slot	24				
T1867	1	Command Chart > character move name	<r刹那|せつな>	Instantaneous Blade			e2e:movesets	NA2_SLPS@0x49AC60	NUN5_TEXTENG@0xEE80	slot	16			NA2_SLPS@0x49AECC	
T1868	1	Command Chart > character move name	<r彩雲|さいうん>	Colorful Clouds			e2e:movesets	NA2_SLPS@0x49AC70	NUN5_TEXTENG@0xEEA0	slot	32				
T1869	1	Command Chart > character move name	<r御来迎|ごらいごう>	Solar Glory			e2e:movesets	NA2_SLPS@0x49AC90	NUN5_TEXTENG@0xEEB0	slot	32				
T1870	1	Command Chart > character move name	<r千鳥|ちどり>・<r落|らく>	Chidori Drop			e2e:movesets	NA2_SLPS@0x49ACB0	NUN5_TEXTENG@0xEEC0	slot	32				
T1871	1	Command Chart > character move name	<r獅子連弾|ししれんだん>・<r鳴動|めいどう>	Lion's Barrage: Rumble			e2e:movesets	NA2_SLPS@0x49ACD0	NUN5_TEXTENG@0xEED0	slot	48				
T1872	1	Command Chart > character move name	<r天叢雲|あまのむらくも>	Susanoo's Blade			e2e:movesets	NA2_SLPS@0x49AD00	NUN5_TEXTENG@0xEEF0	slot	32				
T1873	1	Command Chart > character move name	<r裏御光|うらごこう>	Reverse Halo			e2e:movesets	NA2_SLPS@0x49AD20	NUN5_TEXTENG@0xEF00	slot	32				
T1874	1	Command Chart > character move name	<r火遁|かとん>・<r鳳仙火|ほうせんか>の<r術|じゅつ>・<r落花散|らっかさん>	Fire Style: Phoenix Flower Jutsu @Petal Shower@			e2e:movesets	NA2_SLPS@0x49AD40	NUN5_TEXTENG@0xEF10	slot	80				
T1875	1	Command Chart > character move name	<r幻日|げんじつ>	False Sun			e2e:movesets	NA2_SLPS@0x49AD90	NUN5_TEXTENG@0xEF40	slot	32				
T1876	1	Command Chart > character move name	<r東雲|しののめ>	Dawnbreak			e2e:movesets	NA2_SLPS@0x49ADB0	NUN5_TEXTENG@0xEF50	slot	32				
T1877	1	Command Chart > character move name	<r火遁|かとん>・<r豪火球|ごうかきゅう>の<r術|じゅつ>・<r天来|てんらい>	Fire Style: Fireball Jutsu @Divinity@			e2e:movesets	NA2_SLPS@0x49ADD0	NUN5_TEXTENG@0xEF60	slot	80
T1878	1	Command Chart > character move name	<r莢雲|さやぐも>	Heavenly Cloud			e2e:movesets	NA2_SLPS@0x49AE20	NUN5_TEXTENG@0xEF88	slot	32				
T1879	1	Command Chart > character move name	<r千鳥|ちどり>・<r迅雷|じんらい>	Chidori: Thunderclap			e2e:movesets	NA2_SLPS@0x49AE40	NUN5_TEXTENG@0xEFA0	slot	48				
T2210	1	Command Chart > character move name	<r忍犬口寄|にんけんくちよ>せ	Ninja Hound Summoning			character:command-record-index	NA2_SLPS@0x49C6E0	NUN5_TEXTENG@0x31E0	slot	32
T2211	1	Command Chart > character move name	<r風魔特攻弾|ふうまとっこうだん>	Demon Wind Bomb			character:command-record-index	NA2_SLPS@0x49C700	NUN5_TEXTENG@0x7880	slot	48
T2212	1	Command Chart > character move name	<r二人|ふたり>の<r切|き>り<r札|ふだ>	Double Last Resort			e2e:movesets	NA2_SLPS@0x49CEB0	NUN5_TEXTENG@0x78A0	slot	48
T2213	1	Command Chart > character move name	<r砂塵舞|さじんま>う<r螺旋丸|らせんがん>	Swirling Sand Rasengan			e2e:movesets	NA2_SLPS@0x49CEE0	NUN5_TEXTENG@0x78C0	slot	48
T2214	1	Command Chart > character move name	<r伝説|でんせつ>の<r片鱗|へんりん>	Fragment of a Legend			e2e:movesets	NA2_SLPS@0x49D6B0	NUN5_TEXTENG@0x7900	slot	48
T2215	1	Command Chart > character move name	<r喧乱|けんらん>・<r超獣偽画絵巻|ちょうじゅうぎがえまき>	Dazzling Battle: Beast Scroll Replicas			e2e:movesets	NA2_SLPS@0x49DE40	NUN5_TEXTENG@0x7930	slot	64
T2216	1	Command Chart > character move name		Floating Bugs			e2e:movesets	NA2_SLPS@0x5032F0	NUN5_TEXTENG@0xD5E8	slot	8			NA2_SLPS@0x452688
T2217	1	Command Chart > character move name		Speeding Bugs			e2e:movesets	NA2_SLPS@0x5032F0	NUN5_TEXTENG@0xD5F8	slot	8			NA2_SLPS@0x452730
T1880	1	Command Chart > shared control name or help text	"ナルティメットアクセル<r独特|どくとく>の<r操作|そうさ>を
<r分|わ>かりやすく<r表示|ひょうじ>する<r為|ため>の<r機能|きのう>です。"	A feature to display the special controls for the game.			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x208E60	NUN5_TEXTENG@0xAC0	slot	128				
T1881	1	Command Chart > shared control name or help text	チャクラゲージ<r壱以上|いちいじょう>	Chakra Gauge 1+			e2e:movesets	NA2_BTL@0x208F70	NUN5_TEXTENG@0xB20	slot	48				
T1882	1	Command Chart > shared control name or help text	チャクラゲージ<r弐以上|にいじょう>	Chakra Gauge 2+			e2e:movesets	NA2_BTL@0x208FA0	NUN5_TEXTENG@0xB30	slot	48				
T1883	1	Command Chart > shared control name or help text	チャクラゲージ<r参|さん>	Chakra Gauge 3			e2e:movesets	NA2_BTL@0x208FD0	NUN5_TEXTENG@0xB40	slot	32				
T1884	1	Command Chart > shared control name or help text	<r地上|ちじょう><r投|な>げ	Ground Throw			e2e:movesets	NA2_BTL@0x208FF0	NUN5_TEXTENG@0xB50	slot	32				
T1885	1	Command Chart > shared control name or help text	<r空中|くうちゅう><r投|な>げ	Air Throw			e2e:movesets	NA2_BTL@0x209010	NUN5_TEXTENG@0xB60	slot	32				
T1886	1	Command Chart > shared control name or help text	ジャンプ<r中|ちゅう>に	While jumping			e2e:movesets	NA2_BTL@0x209030	NUN5_TEXTENG@0xB70	slot	32				
T1887	1	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>	Consume Chakra			e2e:movesets	NA2_BTL@0x209050	NUN5_TEXTENG@0xB80	slot	32				
T1888	1	Command Chart > shared control name or help text	<r当|あ>て<r身技|みわざ>	Take Downs			e2e:movesets	NA2_BTL@0x209070	NUN5_TEXTENG@0xB90	slot	32				
T1889	1	Command Chart > shared control name or help text	<r空中|くうちゅう><r連打技|れんだわざ>	Air Combo			e2e:movesets	NA2_BTL@0x2090D0	NUN5_TEXTENG@0xBA0	slot	48				
T1890	1	Command Chart > shared control name or help text	<r空中|くうちゅう><r溜|た>め<r技|わざ>	Air Charge			e2e:movesets	NA2_BTL@0x209100	NUN5_TEXTENG@0xBB0	slot	48				
T1891	1	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r当|あ>て<r身技|みわざ>	Consume Chakra/Take Down			e2e:movesets	NA2_BTL@0x209130	NUN5_TEXTENG@0xBC0	slot	64				
T1892	1	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r溜|た>め<r技|わざ>	Consume Chakra/Charge			e2e:movesets	NA2_BTL@0x209170	NUN5_TEXTENG@0xBE0	slot	48				
T1893	1	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r連打技|れんだわざ>	Consume Chakra/Combo			e2e:movesets	NA2_BTL@0x2091A0	NUN5_TEXTENG@0xC00	slot	48				
T1894	1	Command Chart > shared control name or help text	<r溜|た>め<r技|わざ>　<r弱|じゃく>	Charge-weak			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2091D0	NUN5_TEXTENG@0xC18	slot	48				
T1895	1	Command Chart > shared control name or help text	<r溜|た>め<r技|わざ>　<r強|きょう>	Charge-strong			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209200	NUN5_TEXTENG@0xC28	slot	48				
T1896	1	Command Chart > shared control name or help text	／<r空中可|くうちゅうか>	/Jump OK			e2e:movesets	NA2_BTL@0x209230	NUN5_TEXTENG@0xC38	slot	32				
T1897	1	Command Chart > shared control name or help text	／<r通常奥義|つうじょうおうぎ>	/Nor. Ultimate Jutsu			e2e:movesets	NA2_BTL@0x209250	NUN5_TEXTENG@0xC50	slot	32				
T1898	1	Command Chart > shared control name or help text	／<r逆転奥義|ぎゃくてんおうぎ>	/Rev. Ultimate Jutsu			e2e:movesets	NA2_BTL@0x209270	NUN5_TEXTENG@0xC70	slot	32				
T1899	1	Command Chart > shared control name or help text	／<r覚醒奥義|かくせいおうぎ>	/Awk. Ultimate Jutsu			e2e:movesets	NA2_BTL@0x209290	NUN5_TEXTENG@0xC90	slot	32				
T1900	1	Command Chart > shared control name or help text	／<r連係奥義|れんけいおうぎ>	/Lnk. Ultimate Jutsu			e2e:movesets	NA2_BTL@0x2092B0	NUN5_TEXTENG@0xCB0	slot	32				
T1901	1	Command Chart > shared control name or help text	（ジャンプ<r中|ちゅう>）	(while jumping)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209330	NUN5_TEXTENG@0xD30	slot	32				
T1902	1	Command Chart > shared control name or help text	（<r相手|あいて>の<r前|まえ>で）	(in front of opponent)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209350	NUN5_TEXTENG@0xD40	slot	48				
T1903	1	Command Chart > shared control name or help text	（<r相手|あいて>の<r攻撃|こうげき>の<r当|あ>たる<r瞬間|しゅんかん>）	(right when getting hit)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2093B0	NUN5_TEXTENG@0xDB0	slot	80				
T1904	1	Command Chart > shared control name or help text	（<r投|な>げられた<r時|とき>、<r叩|たた>き<r付|つ>けられる<r瞬間|しゅんかん>）	(right when getting thrown/hit)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209400	NUN5_TEXTENG@0xDD0	slot	80				
T1905	1	Command Chart > shared control name or help text	（<r吹|ふ>っ<r飛|と>ばした<r方向|ほうこう>の<r方向|ほうこう>キー）	(directional button of the direction of your choice)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209450	NUN5_TEXTENG@0xDF0	slot	80				
T1906	1	Command Chart > shared control name or help text	（<r相手|あいて>の<r追|お>い<r討|う>ち<r攻撃|こうげき>が<r当|あ>たる<r瞬間|しゅんかん>）	(right when receiving an Extra Hit)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2094A0	NUN5_TEXTENG@0xE30	slot	96				
T1907	1	Command Chart > shared control name or help text	（<r地上|ちじょう>で）	(on ground)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209520	NUN5_TEXTENG@0xE58	slot	32				
T1908	1	Command Chart > shared control name or help text	（<r高速移動|こうそくいどう>の<r相殺中|そうさいちゅう>や<r攻撃|こうげき>の<r相殺中|そうさいちゅう>）	(High Speed Move and attack are cancelled out)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x209540	NUN5_TEXTENG@0xE70	slot	112				
T1909	1	Command Chart > shared control name or help text	（マニュアル：<r出現後|しゅつげんご>もう<r一度|いちど><r押|お>すと<r攻撃|こうげき>）	(Manual: Press again after move to attack)			inferred:replacement-pass-2-2026-07-26 selector or running-help family	NA2_BTL@0x2095B0	NUN5_TEXTENG@0xEA0	slot	96				
T1910	1	Command Chart > shared control name or help text	<r連係攻撃|れんけいこうげき>	Linked Attack			e2e:practice	NA2_BTL@0x209650	NUN5_TEXTENG@0xF08	slot	32				
T1911	1	Command Chart > shared control name or help text	アイテム<r選択|せんたく>	Item Select			e2e:practice	NA2_BTL@0x209670	NUN5_TEXTENG@0xF18	slot	32				
T1912	1	Command Chart > shared control name or help text	アイテム<r使用|しよう>	Item Use			e2e:practice	NA2_BTL@0x209690	NUN5_TEXTENG@0xF28	slot	24				
T1913	1	Command Chart > shared control name or help text	ジャンプ	Jump			e2e:practice	NA2_BTL@0x2096A8	NUN5_TEXTENG@0xD935	slot	24				
