id	display_context	source	donor	prefix	replacement	display_basis	source_ref	donor_ref	mode	capacity	transform	arguments	reference_refs	parent_mapping_id	legacy_ids
T1846	Command Chart > character move name	<r針連木柱|しれんもくちゅう>					NA2_SLPS@0x48F3C0		slot	32					M1867
T1847	Command Chart > character move name	<r木分身|もくぶんしん>・<r蹴|しゅう>					NA2_SLPS@0x48F3E0		slot	48					M1868
T1848	Command Chart > character move name	<r四柱牢|しちゅうろう>の<r術|じゅつ>					NA2_SLPS@0x48F410		slot	48					M1869
T1849	Command Chart > character move name	<r木突昇掌|もくとつしょうしょう>					NA2_SLPS@0x48F440		slot	48					M1870
T1850	Command Chart > character move name	<r落裂斬|らくれつざん>					NA2_SLPS@0x48F470		slot	32					M1871
T1851	Command Chart > character move name	<r激裂斬|げきれつざん>					NA2_SLPS@0x48F490		slot	32					M1872
T1852	Command Chart > character move name	<r木突横掌|もくとつおうしょう>					NA2_SLPS@0x48F4B0		slot	32					M1873
T1853	Command Chart > character move name	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>					NA2_SLPS@0x494C20		slot	48					M1874
T1854	Command Chart > character move name	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>　<r狛犬|こまいぬ>					NA2_SLPS@0x494C50		slot	80					M1875
T1855	Command Chart > character move name	<r見返龍|みかえりりゅう>					NA2_SLPS@0x494CA0		slot	32					M1876
T1856	Command Chart > character move name	<r燕雀|えんじゃく>					NA2_SLPS@0x494CC0		slot	32					M1877
T1857	Command Chart > character move name	<r巴獅子|ともえじし>					NA2_SLPS@0x494CE0		slot	32					M1878
T1858	Command Chart > character move name	<r開鳳凰|ひらきほうおう>					NA2_SLPS@0x494D00		slot	32					M1879
T1859	Command Chart > character move name	<r登燕雀|とうえんじゃく>					NA2_SLPS@0x494D20		slot	32					M1880
T1860	Command Chart > character move name	<r連獅子連鼠|れんじしれんそ>					NA2_SLPS@0x494D40		slot	32					M1881
T1861	Command Chart > character move name	<r連燕雀|れんえんじゃく>					NA2_SLPS@0x494D60		slot	32					M1882
T1862	Command Chart > character move name	<r破根|はね>					NA2_SLPS@0x494D80		slot	16					M1883
T1863	Command Chart > character move name	<r飛鳳凰|ひほうおう>					NA2_SLPS@0x494D90		slot	24					M1884
T1864	Command Chart > character move name	<r百舌|もず>					NA2_SLPS@0x494DA8		slot	16					M1885
T1865	Command Chart > character move name	<r祓衣|はらい>					NA2_SLPS@0x494DB8		slot	16					M1886
T1866	Command Chart > character move name	<r雲雀|ひばり>					NA2_SLPS@0x494DC8		slot	24					M1887
T1867	Command Chart > character move name	<r刹那|せつな>					NA2_SLPS@0x49AC60		slot	16					M1888
T1868	Command Chart > character move name	<r彩雲|さいうん>					NA2_SLPS@0x49AC70		slot	32					M1889
T1869	Command Chart > character move name	<r御来迎|ごらいごう>					NA2_SLPS@0x49AC90		slot	32					M1890
T1870	Command Chart > character move name	<r千鳥|ちどり>・<r落|らく>					NA2_SLPS@0x49ACB0		slot	32					M1891
T1871	Command Chart > character move name	<r獅子連弾|ししれんだん>・<r鳴動|めいどう>					NA2_SLPS@0x49ACD0		slot	48					M1892
T1872	Command Chart > character move name	<r天叢雲|あまのむらくも>					NA2_SLPS@0x49AD00		slot	32					M1893
T1873	Command Chart > character move name	<r裏御光|うらごこう>					NA2_SLPS@0x49AD20		slot	32					M1894
T1874	Command Chart > character move name	<r火遁|かとん>・<r鳳仙火|ほうせんか>の<r術|じゅつ>・<r落花散|らっかさん>					NA2_SLPS@0x49AD40		slot	80					M1895
T1875	Command Chart > character move name	<r幻日|げんじつ>					NA2_SLPS@0x49AD90		slot	32					M1896
T1876	Command Chart > character move name	<r東雲|しののめ>					NA2_SLPS@0x49ADB0		slot	32					M1897
T1877	Command Chart > character move name	<r火遁|かとん>・<r豪火球|ごうかきゅう>の<r術|じゅつ>・<r天来|てんらい>					NA2_SLPS@0x49ADD0		slot	80					M1898
T1878	Command Chart > character move name	<r莢雲|さやぐも>					NA2_SLPS@0x49AE20		slot	32					M1899
T1879	Command Chart > character move name	<r千鳥|ちどり>・<r迅雷|じんらい>					NA2_SLPS@0x49AE40		slot	48					M1900
T1880	Command Chart > shared control name or help text	"ナルティメットアクセル<r独特|どくとく>の<r操作|そうさ>を
<r分|わ>かりやすく<r表示|ひょうじ>する<r為|ため>の<r機能|きのう>です。"					NA2_BTL@0x208E60		slot	128					M0141
T1881	Command Chart > shared control name or help text	チャクラゲージ<r壱以上|いちいじょう>					NA2_BTL@0x208F70		slot	48					M0142
T1882	Command Chart > shared control name or help text	チャクラゲージ<r弐以上|にいじょう>					NA2_BTL@0x208FA0		slot	48					M0143
T1883	Command Chart > shared control name or help text	チャクラゲージ<r参|さん>					NA2_BTL@0x208FD0		slot	32					M0144
T1884	Command Chart > shared control name or help text	<r地上|ちじょう><r投|な>げ					NA2_BTL@0x208FF0		slot	32					M0145
T1885	Command Chart > shared control name or help text	<r空中|くうちゅう><r投|な>げ					NA2_BTL@0x209010		slot	32					M0146
T1886	Command Chart > shared control name or help text	ジャンプ<r中|ちゅう>に					NA2_BTL@0x209030		slot	32					M0147
T1887	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>					NA2_BTL@0x209050		slot	32					M0148
T1888	Command Chart > shared control name or help text	<r当|あ>て<r身技|みわざ>					NA2_BTL@0x209070		slot	32					M0149
T1889	Command Chart > shared control name or help text	<r空中|くうちゅう><r連打技|れんだわざ>					NA2_BTL@0x2090D0		slot	48					M0150
T1890	Command Chart > shared control name or help text	<r空中|くうちゅう><r溜|た>め<r技|わざ>					NA2_BTL@0x209100		slot	48					M0151
T1891	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r当|あ>て<r身技|みわざ>					NA2_BTL@0x209130		slot	64					M0152
T1892	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r溜|た>め<r技|わざ>					NA2_BTL@0x209170		slot	48					M0153
T1893	Command Chart > shared control name or help text	チャクラ<r消費|しょうひ>／<r連打技|れんだわざ>					NA2_BTL@0x2091A0		slot	48					M0154
T1894	Command Chart > shared control name or help text	<r溜|た>め<r技|わざ>　<r弱|じゃく>					NA2_BTL@0x2091D0		slot	48					M0155
T1895	Command Chart > shared control name or help text	<r溜|た>め<r技|わざ>　<r強|きょう>					NA2_BTL@0x209200		slot	48					M0156
T1896	Command Chart > shared control name or help text	／<r空中可|くうちゅうか>					NA2_BTL@0x209230		slot	32					M0157
T1897	Command Chart > shared control name or help text	／<r通常奥義|つうじょうおうぎ>					NA2_BTL@0x209250		slot	32					M0158
T1898	Command Chart > shared control name or help text	／<r逆転奥義|ぎゃくてんおうぎ>					NA2_BTL@0x209270		slot	32					M0159
T1899	Command Chart > shared control name or help text	／<r覚醒奥義|かくせいおうぎ>					NA2_BTL@0x209290		slot	32					M0160
T1900	Command Chart > shared control name or help text	／<r連係奥義|れんけいおうぎ>					NA2_BTL@0x2092B0		slot	32					M0161
T1901	Command Chart > shared control name or help text	（ジャンプ<r中|ちゅう>）					NA2_BTL@0x209330		slot	32					M0162
T1902	Command Chart > shared control name or help text	（<r相手|あいて>の<r前|まえ>で）					NA2_BTL@0x209350		slot	48					M0163
T1903	Command Chart > shared control name or help text	（<r相手|あいて>の<r攻撃|こうげき>の<r当|あ>たる<r瞬間|しゅんかん>）					NA2_BTL@0x2093B0		slot	80					M0164
T1904	Command Chart > shared control name or help text	（<r投|な>げられた<r時|とき>、<r叩|たた>き<r付|つ>けられる<r瞬間|しゅんかん>）					NA2_BTL@0x209400		slot	80					M0165
T1905	Command Chart > shared control name or help text	（<r吹|ふ>っ<r飛|と>ばした<r方向|ほうこう>の<r方向|ほうこう>キー）					NA2_BTL@0x209450		slot	80					M0166
T1906	Command Chart > shared control name or help text	（<r相手|あいて>の<r追|お>い<r討|う>ち<r攻撃|こうげき>が<r当|あ>たる<r瞬間|しゅんかん>）					NA2_BTL@0x2094A0		slot	96					M0167
T1907	Command Chart > shared control name or help text	（<r地上|ちじょう>で）					NA2_BTL@0x209520		slot	32					M0168
T1908	Command Chart > shared control name or help text	（<r高速移動|こうそくいどう>の<r相殺中|そうさいちゅう>や<r攻撃|こうげき>の<r相殺中|そうさいちゅう>）					NA2_BTL@0x209540		slot	112					M0169
T1909	Command Chart > shared control name or help text	（マニュアル：<r出現後|しゅつげんご>もう<r一度|いちど><r押|お>すと<r攻撃|こうげき>）					NA2_BTL@0x2095B0		slot	96					M0170
T1910	Command Chart > shared control name or help text	<r連係攻撃|れんけいこうげき>					NA2_BTL@0x209650		slot	32					M0171
T1911	Command Chart > shared control name or help text	アイテム<r選択|せんたく>					NA2_BTL@0x209670		slot	32					M0172
T1912	Command Chart > shared control name or help text	アイテム<r使用|しよう>					NA2_BTL@0x209690		slot	24					M0173
T1913	Command Chart > shared control name or help text	ジャンプ					NA2_BTL@0x2096A8		slot	24					M0174
T1914	Command Chart > shared control name or help text	<r二段|にだん>ジャンプ					NA2_BTL@0x2096C0		slot	32					M0175
T1915	Command Chart > shared control name or help text	<r高速移動|こうそくいどう>					NA2_BTL@0x2096E0		slot	32					M0176
T1916	Command Chart > shared control name or help text	<r変|か>わり<r身|み>の<r術|じゅつ>（チャクラ<r消費|しょうひ>）					NA2_BTL@0x209720		slot	64					M0177
T1917	Command Chart > shared control name or help text	<r受|う>け<r身|み>					NA2_BTL@0x209760		slot	32					M0178
T1918	Command Chart > shared control name or help text	<r追|お>い<r討|う>ち					NA2_BTL@0x209780		slot	32					M0179
T1919	Command Chart > shared control name or help text	<r追|お>い<r討|う>ち<r返|がえ>し					NA2_BTL@0x2097A0		slot	48					M0180
T1920	Command Chart > shared control name or help text	チャクラをためる					NA2_BTL@0x2097D0		slot	32					M0181,M0798
T1921	Command Chart > shared control name or help text	<r奥|おく>へ<r軸移動|じくいどう>					NA2_BTL@0x209810		slot	48					M0182
T1922	Command Chart > shared control name or help text	<r手前|てまえ>へ<r軸移動|じくいどう>					NA2_BTL@0x209840		slot	48					M0183
T1923	Command Chart > shared control name or help text	ガード<r崩|くず>し					NA2_BTL@0x209870		slot	32					M0184
T1924	Command Chart > shared control name or help text	<r残影追|ざんえいお>い<r討|う>ち					NA2_BTL@0x209890		slot	48					M0185
T1925	Command Chart > shared move qualifier or help text	<r連打技|れんだわざ>					NA2_BTL@0x209090		slot	32					M0700
T1926	Command Chart > shared move qualifier or help text	<r溜|た>め<r技|わざ>					NA2_BTL@0x2090B0		slot	32					M0701
T1927	Command Chart > shared move qualifier or help text	<r後側方向|うしろがわほうこう>キー					NA2_BTL@0x209380		slot	48					M0740
T1928	Command Chart > shared move qualifier or help text	（しばらく<r押|お>す）					NA2_BTL@0x209500		slot	32					M0737
T1929	Command Chart > shared move qualifier or help text	<r飛|と>び<r退|の>き					NA2_BTL@0x209700		slot	32					M0738
T1930	Command Chart > shared move qualifier or help text	<r挑発|ちょうはつ>					NA2_BTL@0x2097F0		slot	32					M0739
T1931	Command Chart > shared move qualifier or help text	または					NA2_SLPS@0x505B08		slot	8					M0735
T1932	Command Chart > shared move qualifier or help text	ガード					NA2_SLPS@0x505B18		slot	8					M0736
T1933	Game Mode Select > return confirmation	タイトル<r画面|がめん>に<r戻|もど>りますか？					NA2_SLPS@0x4B1E00		slot	48					M0549
T1934	Game Mode Select > running help	<color00FFFF>マスターモード<colorFFFFFF>では<r広大|こうだい>な<r世界|せかい>を<r舞台|ぶたい>に、<r成長|せいちょう>したうずまきナルトの<r新|あたら>しい<r物語|ものがたり>を<r体験|たいけん>することができます。					NA2_SLPS@0x4B19D0		slot	208					M0542
T1935	Game Mode Select > running help	<color00FFFF>フリーバトル<colorFFFFFF>では<r好|す>きなキャラクターを<r使|つか>って<r自由|じゆう>に<r闘|たたか>うことができます。					NA2_SLPS@0x4B1AA0		slot	144					M0543
T1936	Game Mode Select > running help	<color00FFFF>プラクティス<colorFFFFFF>では<r基本操作|きほんそうさ>など、<r戦闘|せんとう>に<r関|かん>する<r様々|さまざま>な<r練習|れんしゅう>を<r行|おこな>うことができます。					NA2_SLPS@0x4B1B30		slot	176					M0544
T1937	Game Mode Select > running help	<color00FFFF>ショップ<colorFFFFFF>ではお<r金|かね>を<r払|はら>ってコレクション<r用|よう>のアイテムを<r購入|こうにゅう>することができます。					NA2_SLPS@0x4B1C40		slot	144					M0546
T1938	Game Mode Select > running help	<color00FFFF>コレクション<colorFFFFFF>ではショップで<r購入|こうにゅう>したコレクション<r用|よう>アイテムを<r閲覧|えつらん>することができます。					NA2_SLPS@0x4B1CD0		slot	144					M0547
T1939	Game Mode Select > running help	<color00FFFF>オプション<colorFFFFFF>では<r各種|かくしゅ><r設定|せってい>の<r変更|へんこう>を<r行|おこな>うことができます。					NA2_SLPS@0x4B1D60		slot	128					M0548
T1940	Options > Audio or Difficulty Settings > help or reset result	ＢＧＭ、ＳＥ、<r音声|おんせい>を<r含|ふく>む<r音量全体|おんりょうぜんたい>を<r変更|へんこう>します。					NA2_SLPS@0x4B2860		slot	112					M0789
T1941	Options > Audio or Difficulty Settings > help or reset result	<r方向|ほうこう>キー<r左右|さゆう>で<r出力|しゅつりょく>モードをステレオ・モノラルのいずれかに<r設定|せってい>します。					NA2_SLPS@0x4B28D0		slot	128					M0790
T1942	Options > Audio or Difficulty Settings > help or reset result	<r音響設定|おんきょうせってい>をデフォルトに<r戻|もど>しました。					NA2_SLPS@0x4B2950		slot	72					M0791
T1943	Options > Audio or Difficulty Settings > help or reset result	<r難易度|なんいど>をデフォルトに<r戻|もど>しました。					NA2_SLPS@0x4B2BB0		slot	64					M0792
T1944	Options > category help or reset result	<color00FFFF>フリーバトル<colorFFFFFF>と<color00FFFF>プラクティス<colorFFFFFF>でのＣＯＭの<r強|つよ>さを<r設定|せってい>できます。					NA2_SLPS@0x4b2a10		slot	144					M0751
T1945	Options > category help or reset result	ボタン<r操作|そうさ>の<r割|わ>り<r振|ふ>りができます。					NA2_SLPS@0x4b2aa0		slot	64					M0752
T1946	Options > category help or reset result	<r音量|おんりょう>や<r音|おと>の<r出力設定|しゅつりょくせってい>ができます。					NA2_SLPS@0x4b2ae0		slot	80					M0753
T1947	Options > category help or reset result	<r画面|がめん>の<r位置|いち>の<r調整|ちょうせい>ができます。					NA2_SLPS@0x4b2b30		slot	64					M0754
T1948	Options > category help or reset result	<r難易度|なんいど>をデフォルトに<r戻|もど>します。					NA2_SLPS@0x4b2b70		slot	64					M0755
T1949	Options > Control Settings > action label	奥義準備					NA2_SLPS@0x4B2640		slot	16					M0653
T1950	Options > Control Settings > action label	ジャンプ					NA2_SLPS@0x4B2650		slot	16					M0656
T1951	Options > Control Settings > action label	アイテム使用					NA2_SLPS@0x4B2660		slot	16					M0652
T1952	Options > Control Settings > action label	アイテム選択					NA2_SLPS@0x4B2670		slot	16					M0651
T1953	Options > Control Settings > action label	連係攻撃					NA2_SLPS@0x4B2680		slot	16					M0650
T1954	Options > Control Settings > assigned action or toggle	攻撃					NA2_SLPS@0x504738		slot	8					M0567
