id	enabled	section	mode	source_ref	donor_ref	capacity	source	donor	prefix	replacement	transform	arguments	reference_refs	parent_mapping_id
M2021	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE740	NUN5_TEXTENG@0x4590	48	<r最凶|さいきょう>の<r刺客|しかく>	The Baddest Assassins						
M2022	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE770	NUN5_TEXTENG@0x45B0	48	<r水遁|すいとん>・<r五食鮫|ごしょくざめ>	Water Style: Five Hungry Sharks						
M2023	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE7A0	NUN5_TEXTENG@0x45D0	48	<r水遁|すいとん>・<r無限鮫|むげんざめ>	Water Style: Infinite Shark						
M2024	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE7D0	NUN5_TEXTENG@0x45F0	48	<r水遁|すいとん>・<r爆水衝波|ばくすいしょうは>	Water Style: Exploding Water Shock Wave						
M2025	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE800	NUN5_TEXTENG@0x3F40	32	<r妖狐|ようこ>の<r衣|ころも>	Nine-Tail's Cloak						
M2026	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE820	NUN5_TEXTENG@0x4720	64	<r赤秘技|あかひぎ>・<r百機|ひゃっき>の<r操演|そうえん>	Red Secret Technique: Performance of a Hundred Puppets						
M2027	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE860	NUN5_TEXTENG@0x4660	64	<r傀儡|くぐつ>の<r術|じゅつ>・<r尾沙悶|びしゃもん>	Puppet Jutsu: Tail Crash Blow						
M2028	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE8A0	NUN5_TEXTENG@0x11570	64	<r傀儡|くぐつ>の<r術|じゅつ>・<r義手千本|ぎしゅせんぼん>	Puppet Jutsu: 1000 Mechanical Arms 						
M2029	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE8E0	NUN5_TEXTENG@0x46B0	64	<r傀儡|くぐつ>の<r術|じゅつ>・<r重刃庫|じゅうばこ>	Puppet Jutsu: Multiple Blade Box						
M2030	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE920	NUN5_TEXTENG@0x115A0	48	<r息子|むすこ>の<r仇|かたき>！？	Son's Revenge!?						
M2031	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE950	NUN5_TEXTENG@0x4330	32	<r爪迅狼牙|そうじんろうが>	Swift Claw Wolf Fang						
M2032	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE970	NUN5_TEXTENG@0x4350	32	<r天双牙|てんそうが>	Dual Wolf Fangs						
M2033	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE990	NUN5_TEXTENG@0x4360	48	<r寄壊蟲|きかいちゅう>・<r蝕|しょく>	Parasitic Insects: Digest						
M2034	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE9C0	NUN5_TEXTENG@0x4380	48	<r寄壊蟲|きかいちゅう>・<r虚|うつろ>	Parasitic Insects: Deception						
M2035	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AE9F0	NUN5_TEXTENG@0x3230	48	<r八卦掌空天|はっけしょうくうてん>	8 Trigrams Sky Palm						
M2036	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEA20	NUN5_TEXTENG@0x4260	48	<r部分超倍化|ぶぶんちょうばいか>の<r術|じゅつ>	Super Expansion Jutsu						
M2037	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEA50	NUN5_TEXTENG@0x4280	48	<r超|ちょう>・<r肉弾戦車|にくだんせんしゃ>	Super Human Boulder						
M2038	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEA80	NUN5_TEXTENG@0x42C0	48	<r忍法|にんぽう>・<r月下美人|げっかびじん>	Ninja Art: Queen of the Night						
M2039	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEAB0	NUN5_TEXTENG@0x42E0	32	<r蝶針火|ちょうしんか>	Butterfly Needle Flame						
M2040	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEAD0	NUN5_TEXTENG@0x47A0	64	<r火遁|かとん>・<r消|け>し<r幕|まく>が<r原|はら>	Fire Style: Vanishing Attack						
M2041	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEB10	NUN5_TEXTENG@0x47F0	32	<r地流|じながれ>	Mudslide						
M2042	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEB30	NUN5_TEXTENG@0x4310	48	<r渦旋風火|かせんふうか>の<r術|じゅつ>	Fire Whirlwind Jutsu						
M2043	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEB60	NUN5_SLES@0x5140F8	32	<r蟒蛇|うわばみ>	Uwabami						
M2044	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEB80	NUN5_TEXTENG@0x48A0	48	<r二凪|ふたなぎ>ノ<r草薙|くさなぎ>	Double Kusanagi						
M2045	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEBB0	NUN5_TEXTENG@0x48F0	48	<r死術|しじゅつ>・<r帰魂遊戯|きこんゆうぎ>	Death Technique: Soul Return						
M2046	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEBE0	NUN5_TEXTENG@0x4830	48	<r木遁|もくとん>・<r飛乃木|ひのき>	Wood Style: Flying Tree						
M2047	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEC10	NUN5_TEXTENG@0x4850	48	<r木遁|もくとん>・<r梁木|やなぎ>	Wood Style: Tree Columns						
M2048	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEC40	NUN5_TEXTENG@0x3FF0	80	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>　<r白描|はくびょう>	Ninja Art: Beast Scroll Replicas @White Picture@						
M2049	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AEC90	NUN5_TEXTENG@0x4030	64	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>　<r龍|りゅう>	Ninja Art: Beast Scroll Replicas @Dragon@						
M2050	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AECD0	NUN5_TEXTENG@0x4910	32	<r草薙|くさなぎ>の<r舞|まい>	Dance of Kusanagi						
M2051	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AECF0	NUN5_TEXTENG@0x4930	32	<r翔|か>け<r鳥崩|どりくず>し	Darting Bird Crusher						
M2052	1	character_ultimate_jutsu	slot	NA2_SLPS@0x4AED10	NUN5_TEXTENG@0x4950	48	<r千鳥|ちどり>・<r雷鳴|らいめい>	Chidori Thunder						
M2053	1	character_ultimate_jutsu	slot	NA2_ETC@0x262C0	NUN5_TEXTENG@0x3490	40	<r部分倍化|ぶぶんばいか>の<r術|じゅつ>	Partial Expansion Jutsu						
M2054	1	character_ultimate_jutsu	slot	NA2_ETC@0x28440	NUN5_TEXTENG@0x3F00	48	<r大玉螺旋丸|おおだまらせんがん>	Great Ball Rasengan						
M2055	1	character_ultimate_jutsu	slot	NA2_ETC@0x28470	NUN5_TEXTENG@0x3F20	48	<r漏|も>れ<r出|だ>す<r力|ちから>	Overflowing Power						
M2056	1	character_ultimate_jutsu	slot	NA2_ETC@0x284A0	NUN5_TEXTENG@0x3F40	32	<r妖狐|ようこ>の<r衣|ころも>	Nine-Tail's Cloak						
M2057	1	character_ultimate_jutsu	slot	NA2_ETC@0x284F0	NUN5_TEXTENG@0x11360	32	<r春|はる>の<r蹴来|しゅうらい>	Coming of Spring Kick 						
M2058	1	character_ultimate_jutsu	slot	NA2_ETC@0x28510	NUN5_TEXTENG@0x3FA0	32	キラキラ<r乙女心|おとめごころ>	Twinkling Maiden's Heart						
M2059	1	character_ultimate_jutsu	slot	NA2_ETC@0x28530	NUN5_TEXTENG@0x3FC0	32	<r大地割|だいちわ>り	Earth Chop						
M2060	1	character_ultimate_jutsu	slot	NA2_ETC@0x28550	NUN5_TEXTENG@0x3FD0	48	<r傀儡|くぐつ>・<r桜舞|サクラマイ>	Puppet: Cherry Blossom Dance						
M2061	1	character_ultimate_jutsu	slot	NA2_ETC@0x28580	NUN5_TEXTENG@0x3FF0	80	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>　<r白描|はくびょう>	Ninja Art: Beast Scroll Replicas @White Picture@						
M2062	1	character_ultimate_jutsu	slot	NA2_ETC@0x285D0	NUN5_TEXTENG@0x4030	64	<r忍法|にんぽう>・<r超獣偽画|ちょうじゅうぎが>　<r龍|りゅう>	Ninja Art: Beast Scroll Replicas @Dragon@						
M2063	1	character_ultimate_jutsu	slot	NA2_ETC@0x28640	NUN5_TEXTENG@0x4090	48	<r土遁|どとん>・<r裂穿牙|れっせんが>	Earth Style: Ripping Drill Fang						
M2064	1	character_ultimate_jutsu	slot	NA2_ETC@0x28690	NUN5_TEXTENG@0x11410	48	<r八卦四天空掌|はっけしてんくうしょう>	8 Trigrams 4 Sky Palms 						
M2065	1	character_ultimate_jutsu	slot	NA2_ETC@0x286F0	NUN5_TEXTENG@0x11430	32	<r八卦破山撃|はっけはざんげき>	8 Trigrams Mountain Break Attack					NA2_ETC@0x2A07C	
M2066	1	character_ultimate_jutsu	slot	NA2_ETC@0x28710	NUN5_TEXTENG@0x4130	32	<r木|こ>ノ<r葉旋光|はせんこう>	Leaf Spiral Light						
M2067	1	character_ultimate_jutsu	slot	NA2_ETC@0x28730	NUN5_TEXTENG@0x11460	48	<r青春|せいしゅん>フルパワー！！	Full Power of Youth!! 						
M2068	1	character_ultimate_jutsu	slot	NA2_ETC@0x28790	NUN5_TEXTENG@0x4190	48	<r操具|そうぐ>・<r廻燕劇|かいえんげき>	Ninja Tool: Spinning Swallow Show						
M2069	1	character_ultimate_jutsu	slot	NA2_ETC@0x287C0	NUN5_TEXTENG@0x41C0	48	<r操具|そうぐ>・<r大鉄塊|だいてっかい>	Ninja Tool: Giant Iron Lump						
M2070	1	character_ultimate_jutsu	slot	NA2_ETC@0x287F0	NUN5_TEXTENG@0x41E0	48	<r操具|そうぐ>・<r天鋼災|てんこうさい>	Ninja Tool: Heavenly Metal Disaster						
M2071	1	character_ultimate_jutsu	slot	NA2_ETC@0x28880	NUN5_TEXTENG@0x114A0	64	<r忍法|にんぽう>・<r影煙幕|かげえんまく>の<r術|じゅつ>	Ninja Art: Shadow Smoke Screen Jutsu						
M2072	1	character_ultimate_jutsu	slot	NA2_ETC@0x288C0	NUN5_TEXTENG@0x4260	48	<r部分超倍化|ぶぶんちょうばいか>の<r術|じゅつ>	Super Expansion Jutsu						
M2073	1	character_ultimate_jutsu	slot	NA2_ETC@0x288F0	NUN5_TEXTENG@0x4280	48	<r超|ちょう>・<r肉弾戦車|にくだんせんしゃ>	Super Human Boulder						
M2074	1	character_ultimate_jutsu	slot	NA2_ETC@0x28950	NUN5_TEXTENG@0x42C0	48	<r忍法|にんぽう>・<r月下美人|げっかびじん>	Ninja Art: Queen of the Night						
M2075	1	character_ultimate_jutsu	slot	NA2_ETC@0x28980	NUN5_TEXTENG@0x42E0	24	<r蝶針火|ちょうしんか>	Butterfly Needle Flame						
M2076	1	character_ultimate_jutsu	slot	NA2_ETC@0x28998	NUN5_TEXTENG@0x42F8	24	<r飛燕|ひえん>	Flying Swallow						
M2077	1	character_ultimate_jutsu	slot	NA2_ETC@0x289B0	NUN5_TEXTENG@0x4310	48	<r渦旋風火|かせんふうか>の<r術|じゅつ>	Fire Whirlwind Jutsu						
M2078	1	character_ultimate_jutsu	slot	NA2_ETC@0x289E0	NUN5_TEXTENG@0x4330	32	<r爪迅狼牙|そうじんろうが>	Swift Claw Wolf Fang						
M2079	1	character_ultimate_jutsu	slot	NA2_ETC@0x28A00	NUN5_TEXTENG@0x4350	32	<r天双牙|てんそうが>	Dual Wolf Fangs						
M2080	1	character_ultimate_jutsu	slot	NA2_ETC@0x28A20	NUN5_TEXTENG@0x4360	48	<r寄壊蟲|きかいちゅう>・<r蝕|しょく>	Parasitic Insects: Digest						
M2081	1	character_ultimate_jutsu	slot	NA2_ETC@0x28A50	NUN5_TEXTENG@0x4380	48	<r寄壊蟲|きかいちゅう>・<r虚|うつろ>	Parasitic Insects: Deception						
M2082	1	character_ultimate_jutsu	slot	NA2_ETC@0x28A80	NUN5_TEXTENG@0x3230	48	<r八卦掌空天|はっけしょうくうてん>	8 Trigrams Sky Palm						
M2083	1	character_ultimate_jutsu	slot	NA2_ETC@0x28AB0	NUN5_TEXTENG@0x43A0	48	<r魔幻|まげん>・<r樹縛殺|じゅばくさつ>	Evil Illusion: Tree Capture Death						
M2084	1	character_ultimate_jutsu	slot	NA2_ETC@0x28B20	NUN5_TEXTENG@0x4400	32	<r滅砂瀑葬|めっさばくそう>	Destructive Sand Burial						
M2085	1	character_ultimate_jutsu	slot	NA2_ETC@0x28B40	NUN5_TEXTENG@0x4420	48	<r傀儡|くぐつ>・<r骸烏|ムクロガラス>	Puppet: Crow Corpse						
M2086	1	character_ultimate_jutsu	slot	NA2_ETC@0x28B70	NUN5_TEXTENG@0x4440	48	<r傀儡|くぐつ>・<r鬼城|きじょう>の<r面|めん>	Puppet: Mask of Demon Castle						
M2087	1	character_ultimate_jutsu	slot	NA2_ETC@0x28BA0	NUN5_TEXTENG@0x113B0	48	<r黒秘技三大狂言|くろひぎさんだいきょうげん>	Secret Black Move: Three Major Plays						
M2088	1	character_ultimate_jutsu	slot	NA2_ETC@0x28BD0	NUN5_TEXTENG@0x4480	32	<r豪風暴壁|ごうふうぼうへき>	Gale Raging Wall						
M2089	1	character_ultimate_jutsu	slot	NA2_ETC@0x28BF0	NUN5_TEXTENG@0x44A0	32	<r練空踊扇|れんくうようせん>	Air Polish Dancing Fan						
M2090	1	character_ultimate_jutsu	slot	NA2_ETC@0x28C10	NUN5_TEXTENG@0x44C0	48	<r口寄|くちよ>せ・<r扇舞降|せんまいお>ろし	Summoning: Fan Dance Drop						
M2091	1	character_ultimate_jutsu	slot	NA2_ETC@0x28C40	NUN5_TEXTENG@0x115A0	48	<r息子|むすこ>の<r仇|かたき>！？	Son's Revenge!?						
M2092	1	character_ultimate_jutsu	slot	NA2_ETC@0x28C70	NUN5_TEXTENG@0x44F0	48	<r傀儡|くぐつ>・<r父|ちち>と<r母|はは>	Puppet: Father and Mother						
M2093	1	character_ultimate_jutsu	slot	NA2_ETC@0x28CD0	NUN5_TEXTENG@0x11550	48	<r火遁|かとん>・<r豪焔球|ごうえんきゅう>	Fire Style: Blaze Ball 						
M2094	1	character_ultimate_jutsu	slot	NA2_ETC@0x28D00	NUN5_TEXTENG@0x4550	48	<r幻術|げんじゅつ>・<r泡沫|うたかた>	Genjutsu: Bubbles						
M2095	1	character_ultimate_jutsu	slot	NA2_ETC@0x28D30	NUN5_TEXTENG@0x4570	48	<r瞳術|どうじゅつ>・<r威凪|いさなぎ>	Visual Jutsu: Powerful Calm						
M2096	1	character_ultimate_jutsu	slot	NA2_ETC@0x28D60	NUN5_TEXTENG@0x4590	48	<r最凶|さいきょう>の<r刺客|しかく>	The Baddest Assassins						
M2097	1	character_ultimate_jutsu	slot	NA2_ETC@0x28D90	NUN5_TEXTENG@0x45B0	48	<r水遁|すいとん>・<r五食鮫|ごしょくざめ>	Water Style: Five Hungry Sharks						
M2098	1	character_ultimate_jutsu	slot	NA2_ETC@0x28DC0	NUN5_TEXTENG@0x45D0	48	<r水遁|すいとん>・<r無限鮫|むげんざめ>	Water Style: Infinite Shark						
M2099	1	character_ultimate_jutsu	slot	NA2_ETC@0x28DF0	NUN5_TEXTENG@0x45F0	48	<r水遁|すいとん>・<r爆水衝波|ばくすいしょうは>	Water Style: Exploding Water Shock Wave						
M2100	1	character_ultimate_jutsu	slot	NA2_ETC@0x28E20	NUN5_SLES@0x5140F0	32	<r芸術|げいじゅつ>	Art						
M2101	1	character_ultimate_jutsu	slot	NA2_ETC@0x28E40	NUN5_TEXTENG@0x4620	32	<r自爆分身|じばくぶんしん>	Exploding Clone						
M2102	1	character_ultimate_jutsu	slot	NA2_ETC@0x28E60	NUN5_TEXTENG@0x4630	48	<r十八番|オハコ>・<rＣ３|シースリー>	Sure-Fire: C3						
M2103	1	character_ultimate_jutsu	slot	NA2_ETC@0x28E90	NUN5_TEXTENG@0x4640	32	<r合殺芸術|がっさいげいじゅつ>	Combined Killing Art						
M2104	1	character_ultimate_jutsu	slot	NA2_ETC@0x28EB0	NUN5_TEXTENG@0x4660	64	<r傀儡|くぐつ>の<r術|じゅつ>・<r尾沙悶|びしゃもん>	Puppet Jutsu: Tail Crash Blow						
M2105	1	character_ultimate_jutsu	slot	NA2_ETC@0x28EF0	NUN5_TEXTENG@0x11570	64	<r傀儡|くぐつ>の<r術|じゅつ>・<r義手千本|ぎしゅせんぼん>	Puppet Jutsu: 1000 Mechanical Arms 						
M2106	1	character_ultimate_jutsu	slot	NA2_ETC@0x28F30	NUN5_TEXTENG@0x46B0	64	<r傀儡|くぐつ>の<r術|じゅつ>・<r重刃庫|じゅうばこ>	Puppet Jutsu: Multiple Blade Box						
M2107	1	character_ultimate_jutsu	slot	NA2_ETC@0x28F70	NUN5_TEXTENG@0x46E0	48	<r傀儡|くぐつ>・<r砂鉄獄塊|さてつごっかい>	Puppet: Iron Sand Cluster						
M2108	1	character_ultimate_jutsu	slot	NA2_ETC@0x28FD0	NUN5_TEXTENG@0x4720	64	<r赤秘技|あかひぎ>・<r百機|ひゃっき>の<r操演|そうえん>	Red Secret Technique: Performance of a Hundred Puppets						
M2109	1	character_ultimate_jutsu	slot	NA2_ETC@0x29010	NUN5_TEXTENG@0x4760	64	<r火遁|かとん>・<r豪炎螺旋丸|ごうえんらせんがん>	Fire Style: Flame Rasengan						
M2110	1	character_ultimate_jutsu	slot	NA2_ETC@0x29050	NUN5_TEXTENG@0x4780	48	<r双迅螺旋丸|そうじんらせんがん>	Double Rapid Rasengan						
M2111	1	character_ultimate_jutsu	slot	NA2_ETC@0x29080	NUN5_TEXTENG@0x47A0	64	<r火遁|かとん>・<r消|け>し<r幕|まく>が<r原|はら>	Fire Style: Vanishing Attack						
M2112	1	character_ultimate_jutsu	slot	NA2_ETC@0x290C0	NUN5_TEXTENG@0x47C0	48	<r忍法|にんぽう>・<r創造再生|そうぞうさいせい>	Ninja Art: Mitotic Regeneration						
M2113	1	character_ultimate_jutsu	slot	NA2_ETC@0x290F0	NUN5_TEXTENG@0x47E0	32	<r火影|ほかげ>の<r力|ちから>	Hokage's Power						
M2114	1	character_ultimate_jutsu	slot	NA2_ETC@0x29110	NUN5_TEXTENG@0x47F0	32	<r地流|じながれ>	Mudslide						
M2115	1	character_ultimate_jutsu	slot	NA2_ETC@0x29130	NUN5_TEXTENG@0x112B0	32	<r大交衝|だいこうしょう>	Great Cross Slash						
M2116	1	character_ultimate_jutsu	slot	NA2_ETC@0x29150	NUN5_TEXTENG@0x4818	16	トントンコンビ	Tonton Duo						
M2117	1	character_ultimate_jutsu	slot	NA2_ETC@0x29160	NUN5_TEXTENG@0x4830	48	<r木遁|もくとん>・<r飛乃木|ひのき>	Wood Style: Flying Tree						
M2118	1	character_ultimate_jutsu	slot	NA2_ETC@0x29190	NUN5_TEXTENG@0x4850	48	<r木遁|もくとん>・<r梁木|やなぎ>	Wood Style: Tree Columns						
M2119	1	character_ultimate_jutsu	slot	NA2_ETC@0x291C0	NUN5_TEXTENG@0x4870	48	<r禁術|きんじゅつ>・<r穢土封滅|えどふうめつ>	Forbidden Jutsu: Seal Destruction						
M2120	1	character_ultimate_jutsu	slot	NA2_ETC@0x291F0	NUN5_SLES@0x5140F8	32	<r蟒蛇|うわばみ>	Uwabami						
M2121	1	character_ultimate_jutsu	slot	NA2_ETC@0x29210	NUN5_TEXTENG@0x48A0	48	<r二凪|ふたなぎ>ノ<r草薙|くさなぎ>	Double Kusanagi						
M2122	1	character_ultimate_jutsu	slot	NA2_ETC@0x29240	NUN5_TEXTENG@0x48B0	32	<r死魂|しこん>の<r術|じゅつ>	Dead Soul Jutsu						
M2123	1	character_ultimate_jutsu	slot	NA2_ETC@0x29290	NUN5_TEXTENG@0x48F0	48	<r死術|しじゅつ>・<r帰魂遊戯|きこんゆうぎ>	Death Technique: Soul Return						
M2124	1	character_ultimate_jutsu	slot	NA2_ETC@0x292C0	NUN5_TEXTENG@0x4910	32	<r草薙|くさなぎ>の<r舞|まい>	Dance of Kusanagi						
M2125	1	character_ultimate_jutsu	slot	NA2_ETC@0x292E0	NUN5_TEXTENG@0x4930	32	<r翔|か>け<r鳥崩|どりくず>し	Darting Bird Crusher						
M2126	1	character_ultimate_jutsu	slot	NA2_ETC@0x29300	NUN5_TEXTENG@0x4950	48	<r千鳥|ちどり>・<r雷鳴|らいめい>	Chidori Thunder						
M2127	1	character_ultimate_jutsu	slot	NA2_ETC@0x29330	NUN5_TEXTENG@0x4960	32	うずまきナルト<r連弾|れんだん>	Naruto Uzumaki Barrage						
M2128	1	character_ultimate_jutsu	slot	NA2_ETC@0x29350	NUN5_TEXTENG@0x4980	48	うずまきナルト<r忍法帳|にんぽうちょう>	Naruto's Ninja Handbook						
M2129	1	character_ultimate_jutsu	slot	NA2_ETC@0x29380	NUN5_TEXTENG@0x49A0	48	<r九尾螺旋丸|きゅうびらせんがん>	The Nine-Tailed Rasengan						
M2130	1	character_ultimate_jutsu	slot	NA2_ETC@0x293B0	NUN5_TEXTENG@0x49C0	32	ハヤブサ<r落|お>とし	Falcon Drop						
M2131	1	character_ultimate_jutsu	slot	NA2_ETC@0x293D0	NUN5_TEXTENG@0x49D0	32	<r忌|い>まわしき<r千鳥|ちどり>	Ominous Chidori						
M2132	1	character_ultimate_jutsu	slot	NA2_ETC@0x293F0	NUN5_TEXTENG@0x49E0	32	<r呪|のろ>われし<r力|ちから>	Cursed Power						
M2133	1	character_ultimate_jutsu	slot	NA2_ETC@0x29410	NUN5_TEXTENG@0x49F0	32	<r負|ま>けるもんですか！	I Won't Lose!						
M2134	1	character_ultimate_jutsu	slot	NA2_ETC@0x29430	NUN5_TEXTENG@0x4A00	64	<r忍法|にんぽう>・<r雪桜|ゆきざくら>の<r舞|まい>	Ninja Art: Snow Cherry Blossom Dance						
M2135	1	character_ultimate_jutsu	slot	NA2_ETC@0x29470	NUN5_TEXTENG@0x4A30	64	<r八卦三百六十一式|はっけさんびゃくろくじゅういっしき>	8 Trigrams 361 Style						
M2136	1	character_ultimate_jutsu	slot	NA2_ETC@0x294B0	NUN5_TEXTENG@0x4A50	48	<r絶招八門崩撃|ぜっしょうはちもんほうげき>	Last Resort: Eight Gates Assault						
M2137	1	character_ultimate_jutsu	slot	NA2_ETC@0x294E0	NUN5_TEXTENG@0x4A78	16	すい<r拳|けん>	Loopy Fist						
M2138	1	character_ultimate_jutsu	slot	NA2_ETC@0x294F0	NUN5_TEXTENG@0x4A88	32	<r裏蓮華|うられんげ>	Hidden Lotus						
M2139	1	character_ultimate_jutsu	slot	NA2_ETC@0x29510	NUN5_TEXTENG@0x4AA0	48	<r突|つ>き<r抜|ぬ>ける<r熱|あつ>き<r思|おも>い	Smashing Passion						
M2140	1	character_ultimate_jutsu	slot	NA2_ETC@0x29540	NUN5_TEXTENG@0x4AC0	48	<r操具|そうぐ>・<r死球撃|しきゅうげき>	Ninja Tool: Death Sphere Strike						
M2141	1	character_ultimate_jutsu	slot	NA2_ETC@0x29570	NUN5_TEXTENG@0x4AE0	48	<r操具|そうぐ>・<r襲千刃|しゅうせんじん>	Ninja Tool: Blade of 1000 Strikes						
M2142	1	character_ultimate_jutsu	slot	NA2_ETC@0x295A0	NUN5_TEXTENG@0x4B10	48	<r操具|そうぐ>・<r浮刃壁|ふじんへき>	Ninja Tool: Floating Blade Wall						
M2143	1	character_ultimate_jutsu	slot	NA2_ETC@0x295D0	NUN5_TEXTENG@0x4B30	48	<r影真似|かげまね>の<r術|じゅつ>	Shadow Possession Jutsu						
M2144	1	character_ultimate_jutsu	slot	NA2_ETC@0x29600	NUN5_TEXTENG@0x4B50	48	<r影圧掌|かげあっしょう>の<r術|じゅつ>	Shadow Crushing Palm Jutsu						
M2145	1	character_ultimate_jutsu	slot	NA2_ETC@0x29630	NUN5_TEXTENG@0x4B70	48	<r影首縛|かげくびしば>りの<r術|じゅつ>	Shadow Strangle Jutsu						
M2146	1	character_ultimate_jutsu	slot	NA2_ETC@0x29690	NUN5_TEXTENG@0x4BB0	32	<r蝶弾爆撃|ちょうだんばくげき>	Butterfly Bomb						
M2147	1	character_ultimate_jutsu	slot	NA2_ETC@0x296B0	NUN5_TEXTENG@0x4BC0	64	<r忍法|にんぽう>・<r百花繚乱|ひゃっかりょうらん>	Ninja Art: Covered With Flowers						
M2148	1	character_ultimate_jutsu	slot	NA2_ETC@0x296F0	NUN5_TEXTENG@0x4BE0	48	<r心乱身|しんらんしん>の<r術|じゅつ>	Mind Distraction Jutsu						
M2149	1	character_ultimate_jutsu	slot	NA2_ETC@0x29720	NUN5_TEXTENG@0x4C00	32	<r供花送|くげおく>り	Memorial Flower Sending						
M2150	1	character_ultimate_jutsu	slot	NA2_ETC@0x29780	NUN5_TEXTENG@0x4C50	32	<r双頭狼|そうとうろう>	Two-Headed Wolf						
M2151	1	character_ultimate_jutsu	slot	NA2_ETC@0x297A0	NUN5_TEXTENG@0x4C60	48	<r寄壊蟲|きかいちゅう>・<r颶|つむじ>	Parasitic Insects: Typhoon						
M2152	1	character_ultimate_jutsu	slot	NA2_ETC@0x297D0	NUN5_TEXTENG@0x4C80	48	<r寄壊蟲|きかいちゅう>・<r簇|やじり>	Parasitic Insects: Swarm						
M2153	1	character_ultimate_jutsu	slot	NA2_ETC@0x29800	NUN5_TEXTENG@0x11260	48	<r寄壊蟲|きかいちゅう>・<r霰|あられ>	Parasitic Insect: Hailstorm						
M2154	1	character_ultimate_jutsu	slot	NA2_ETC@0x29850	NUN5_TEXTENG@0x4CD0	32	<r百烈掌|ひゃくれつしょう>	Hundred Power Palms						
M2155	1	character_ultimate_jutsu	slot	NA2_ETC@0x29870	NUN5_TEXTENG@0x4CF0	32	<r白朧天舞|はくろうてんぶ>	Heaven's Dance of Hazy White						
M2156	1	character_ultimate_jutsu	slot	NA2_ETC@0x29890	NUN5_TEXTENG@0x4D10	32	<r柔拳指南|じゅうけんしなん>	Gentle Fist Instruction						
M2157	1	character_ultimate_jutsu	slot	NA2_ETC@0x298B0	NUN5_TEXTENG@0x4D30	64	<r突撃|とつげき>！　<r木|こ>ノ<r葉丸|はまる><r軍団|ぐんだん>！	Charge! Konohamaru Ninja Squad!						
M2158	1	character_ultimate_jutsu	slot	NA2_ETC@0x298F0	NUN5_TEXTENG@0x4D50	48	<r双蛇相殺|そうじゃそうさい>の<r術|じゅつ>	Twin Snake Sacrifice Jutsu						
M2159	1	character_ultimate_jutsu	slot	NA2_ETC@0x29920	NUN5_TEXTENG@0x11310	48	<r金剛力|こんごうりき>・<r不動|ふどう>	Adamantine Power, Acala						
M2160	1	character_ultimate_jutsu	slot	NA2_ETC@0x29950	NUN5_TEXTENG@0x4D90	64	<r木遁秘術|もくとんひじゅつ>・<r樹界降誕|じゅかいこうたん>	Secret Wood Style Jutsu: Deep Forest Emergence						
M2161	1	character_ultimate_jutsu	slot	NA2_ETC@0x29990	NUN5_TEXTENG@0x4DC0	48	<r水遁|すいとん>・<r硬渦水刃|こうかすいじん>	Water Style: Hardened Water Drill						
